Order to Trade Ratio,Hit Ratio,Cancel to Trade Ratio,Commitment %,Zero-crossing %,Average Trade Size,Outstanding Volume,Trade Asymmetry,Aggression Asymmetry,Volume Asymmetry,Flat position despite of insignificant activity,Number of clients,Aggression,Speed of execution of trades,Net Profit,Score,Anomaly_Label
64.5525,2962.8969,70.9568,61.6195,120.1403,15962.7127,3033,4.7222,0.0799,27.614,1,16118,0.6071,8715.3793,136570.2842,-0.037461414,-1
1539.8145,1403.121,221.3172,85.8934,146.0712,37638.9579,5567,2.7596,0.0541,94.4884,1,25774,0.977,2772.2727,124268.0845,0.007849527,1
3006.5836,1061.3679,106.095,60.8678,174.5407,60197.7191,4463,0.1153,0.5631,22.8439,1,34722,0.6383,8161.6067,14680.7866,-0.043418429,-1
2563.1919,3230.5629,24.3579,8.187,250.3233,31089.8242,2588,4.014,0.0779,90.1186,0,3602,0.8041,3493.0114,131546.6445,-0.0201957,-1
4014.6458,4026.6517,58.4455,86.17,231.44,37429.3526,9575,0.9078,0.2341,72.5299,0,415,0.9831,8323.8067,50735.4069,-0.061786057,-1
1527.4884,3236.6404,61.2526,81.1539,309.4421,29514.4081,9760,3.1115,0.1535,7.8648,1,6859,0.8595,2123.4778,141734.2863,-0.002698073,-1
1292.9775,855.6822,63.0747,21.4264,12.3134,58918.4791,8401,2.7168,0.017,69.2183,1,41779,0.8685,1336.05,100793.1317,-0.067932385,-1
1748.421,1011.6568,254.3568,98.4977,92.592,54989.9308,3711,3.9386,0.1748,54.8276,0,40417,0.1,5706.9338,132920.3232,-0.054592888,-1
2448.1278,3068.5979,109.0139,44.8004,390.4083,28562.1519,9061,2.7036,0.8613,56.5253,1,33691,0.0031,5249.1951,30725.9384,-0.009931363,-1
849.1286,1639.0303,168.8602,60.6822,256.374,46010.0825,5361,4.2914,0.4395,35.3184,1,30379,0.9314,8390.964,10062.0645,-0.0088159,-1
1361.4784,95.4421,248.4226,12.322,211.8923,8383.7801,3305,1.7822,0.4175,48.6681,1,33601,0.8003,8469.806,61110.2332,-0.007507613,-1
3806.4185,408.6184,7.6213,47.0681,105.4978,27826.2063,3865,4.7234,0.6194,82.5974,0,32999,0.0457,1094.3789,16085.6376,-0.054578031,-1
398.4532,1336.586,212.541,8.7983,174.2622,59952.6371,9250,4.6809,0.5574,39.6715,0,35257,0.2156,2363.958,148428.321,-0.030876138,-1
1965.4,185.975,128.9355,35.3088,262.1627,38493.028,8616,1.9454,0.2303,40.6941,1,2525,0.8547,815.6939,59.7499,0.001126361,1
1581.7385,2109.8227,123.0117,8.7906,205.3848,1408.0514,9832,2.0019,0.8478,82.4133,1,43838,0.3402,7399.7827,133055.2602,-0.043328235,-1
2163.7717,2023.6263,144.061,80.1975,2.4287,55388.7089,2955,2.1356,0.4427,73.5514,1,43725,0.0765,6050.3504,69009.2411,-0.045744895,-1
1148.1503,2047.8736,152.687,40.2039,119.2614,5911.6702,3180,1.1743,0.6168,65.9184,0,20361,0.6426,2811.0755,48663.974,0.006642001,1
911.9099,2646.0135,271.3739,65.6214,16.2411,51949.398,6759,1.5246,0.8582,22.4401,1,8996,0.7382,3957.5834,155558.8732,-0.027622842,-1
3614.4091,823.4025,86.0742,87.1743,296.2734,52936.4302,8855,4.2311,0.4452,53.889,0,23768,0.672,5828.6207,102458.7677,-0.008737745,-1
2305.8418,1304.2227,102.6741,86.0316,318.2678,13902.1926,5098,3.4261,0.6945,90.6697,0,11637,0.0592,7779.379,73561.0941,-0.012690015,-1
245.0835,1888.0576,218.2401,92.1831,136.5791,54812.0346,7152,0.6574,0.6968,14.6084,1,39572,0.8232,119.7353,109758.8761,-0.036751101,-1
1872.4028,1401.3705,61.0232,5.8418,49.9104,13301.6971,4199,0.1161,0.647,4.0312,1,11450,0.9281,6748.7556,29828.4358,-0.026629107,-1
2059.7896,2660.4774,21.505,14.124,53.8626,40390.7143,1395,1.7245,0.0179,24.105,1,36690,0.3174,5512.0312,107141.4822,-0.013139442,-1
252.0483,518.0179,13.5975,90.7275,115.1368,9874.6017,6121,1.6705,0.1082,91.1362,0,32706,0.0257,6104.5141,56672.3897,-0.072724892,-1
2966.6128,3189.0274,179.5202,30.4696,244.0176,14526.5222,7523,4.3211,0.8971,14.6456,0,29714,0.8198,2526.5599,134464.0305,-0.002790326,-1
2741.1001,3990.7529,129.5604,40.8975,103.6726,26427.4321,3886,1.9208,0.3029,55.7045,1,21093,0.5336,4758.0778,68223.5509,0.022898724245352997,1
3048.2914,3897.2218,4.9747,75.1315,189.0937,21372.2074,4183,0.0417,0.0172,25.1688,1,39028,0.2075,1400.0837,127245.8509,-0.047147033,-1
2032.363,186.2372,200.9346,10.2853,393.6627,12867.7632,7534,2.1596,0.8403,24.9118,0,34335,0.1215,5871.6899,54745.2793,-0.021478693,-1
77.313,609.8191,137.2085,11.2909,193.4489,42557.3938,2644,4.6099,0.3409,79.1294,0,44616,0.1912,5569.6994,102420.1329,-0.035744918,-1
862.6646,1295.5707,70.1056,23.612,263.9634,55685.3393,7581,4.7006,0.1105,97.9265,1,42045,0.6175,6291.1721,54237.0909,-0.060230554,-1
3888.2901,80.0728,27.8175,92.4256,325.7122,3526.7491,8848,0.2942,0.9021,46.46,0,16428,0.7691,6529.6551,41215.6848,-0.055290818,-1
3962.7481,2544.5864,11.6876,10.088,61.8113,38896.1267,8580,4.6285,0.7102,37.1838,0,10076,0.0959,1009.3642,3445.45,-0.046055854,-1
3858.2001,2833.7807,244.4005,77.882,118.5052,41585.2487,4147,1.0372,0.5267,18.8039,0,21633,0.5436,2080.8491,131560.664,-0.001557336,-1
1998.9261,1591.9171,168.6933,79.614,277.9428,23269.753,3881,0.9909,0.1183,30.3512,0,43698,0.0563,4467.6994,33899.8096,-0.030634367,-1
4137.4841,335.0721,133.5228,45.0142,123.3745,51319.4567,8407,3.7672,0.9658,54.8608,1,32053,0.5579,2439.1192,103203.9321,-0.016918769,-1
821.3605,1351.604,66.7576,46.1615,170.4469,35007.0572,7055,2.1925,0.7854,18.4885,0,28176,0.8771,2300.6866,115038.4197,0.008146324,1
2874.264,793.6287,37.1114,78.0894,263.9471,3115.6056,2383,0.7333,0.7821,92.9896,0,24682,0.6151,2764.9302,20079.0842,-0.032037896,-1
3917.9568,2837.2193,191.2223,92.9476,219.5341,18961.8388,6480,3.1757,0.5806,87.738,0,42177,0.6875,4078.6984,31115.4086,-0.027743125,-1
1175.1674,1918.9232,209.1627,45.9805,390.0072,31392.8049,5905,3.8948,0.2427,76.1453,1,29268,0.6282,8324.3283,114018.3124,-0.006986993,-1
715.5813,2553.5376,187.4632,95.2147,320.2686,29353.6844,9529,1.9795,0.6624,80.5436,1,2191,0.3449,4754.0548,146784.0318,0.004827149,1
372.3321,265.119,85.1042,36.1419,102.512,6319.2387,5563,2.722,0.885,35.8143,1,16128,0.3692,7899.7787,8262.1436,-0.012440208,-1
2906.3877,3753.9958,50.5142,70.181,187.2392,59972.6533,2982,3.2135,0.6572,71.1366,1,19761,0.1689,4365.1218,34737.5465,0.008595691,1
2781.6083,1697.0153,90.0106,3.0076,76.9135,52294.0919,9420,3.0128,0.0411,33.0139,1,7763,0.8457,5273.3139,18181.4207,-0.048251901,-1
881.4197,3114.4146,262.2949,59.7168,398.0127,31698.933,7063,2.2408,0.8382,39.2264,0,16491,0.4872,4961.2549,120707.8528,0.012075035,1
4168.9398,36.5596,24.4437,15.2394,84.2556,5797.5442,2083,4.5628,0.5009,37.2222,1,26535,0.4276,5083.697,42068.3346,-0.049726977,-1
4086.3811,2528.8011,67.4649,37.9182,285.9949,21940.464,3606,0.0941,0.3515,71.4781,0,16112,0.8587,593.5995,163677.8468,-0.028491726,-1
2349.5563,274.5506,46.3282,79.7504,173.6643,9729.8342,9716,1.2852,0.2913,22.7249,0,24761,0.2562,1716.8809,56067.8753,0.009011328,1
2993.9111,430.5208,68.9619,27.6776,87.5819,2231.0842,9932,1.5451,0.3257,36.9786,0,39647,0.4425,6777.6779,60988.4305,-0.023987258,-1
3798.8439,3586.0295,9.5064,61.6394,114.9911,56928.5967,3284,1.3039,0.1281,68.5311,0,1661,0.5738,1846.669,111234.7438,-0.040726752,-1
1328.0767,2616.2019,150.8554,48.6636,254.2963,45281.3212,2313,2.0812,0.0188,34.8105,0,39859,0.3023,3488.4776,138271.7813,-0.00655882,-1
2135.6815,557.0886,216.3022,31.4451,389.4476,8917.2386,6438,2.1612,0.2857,58.5235,0,43798,0.6003,2173.7133,71046.7837,-0.008322318,-1
2616.3525,942.4526,150.3083,3.4145,41.7471,8889.6213,3380,1.2568,0.2916,18.391,1,26349,0.1425,447.6833,140588.3987,-0.071711479,-1
3695.9006,3173.3826,82.741,39.707,354.6655,46510.264,2573,4.3036,0.0122,71.4065,1,33191,0.9092,4811.6506,161423.1153,-0.032412737,-1
1402.8127,630.2039,114.4207,16.0002,273.4261,38761.0477,2898,1.3979,0.8605,56.0721,0,10874,0.8446,3825.563,32071.5963,0.026871611,1
161.1776,1546.1039,247.6896,45.2861,6.5908,18885.8859,2178,3.9392,0.8342,83.0899,1,1894,0.7014,3837.4364,15998.3028,-0.056822306,-1
4131.1676,393.6483,144.0278,26.4971,155.6473,18419.6649,8989,2.0748,0.2805,53.7919,1,5921,0.1944,5325.7409,91660.1413,-0.023959637,-1
1528.1274,2985.6983,278.807,23.7677,14.3412,30629.8769,7127,4.1826,0.4211,54.8668,0,44405,0.2942,3874.2818,23133.2455,-0.02396853,-1
3498.054,4013.6329,81.4749,11.3475,197.3091,46414.6993,3973,4.0612,0.1846,72.9665,0,17398,0.8085,3423.9122,148354.2884,-0.009852521,-1
2941.045,3320.8334,79.9343,67.6539,157.4076,59226.6126,9954,3.7354,0.0194,46.6037,1,32820,0.71,2210.1546,141525.3017,-0.019880052,-1
2818.1311,1513.2119,217.4592,9.729,233.4849,33013.7585,6425,2.2389,0.1803,76.43,0,25908,0.0747,167.4981,119907.3291,-0.0144762,-1
2878.2895,1227.7432,46.8471,24.6129,217.6085,45856.6084,3825,0.9983,0.5175,85.8289,0,10377,0.8374,4797.2355,164563.5873,0.002482373,1
1683.4196,92.2293,183.1048,5.2123,37.1774,12542.9688,6866,1.7053,0.1917,75.806,0,23416,0.5069,361.6342,89468.8029,-0.040631738,-1
1955.9756,3015.6174,166.6648,53.5748,58.4678,12999.8629,7145,0.2378,0.3113,25.7339,1,20025,0.9871,8850.212,66367.4599,-0.018739896,-1
3018.3665,102.3133,127.4545,73.7613,115.5093,52731.8504,5278,4.2328,0.2168,0.6779,0,43911,0.18,2008.4444,104833.7456,-0.035184646,-1
2501.7851,1627.4822,175.4922,15.891,287.3423,50630.8285,7304,3.1106,0.4365,81.0291,0,42187,0.1735,3360.1886,122438.2238,-0.012092327,-1
2596.9285,273.2506,201.4534,72.6058,35.5115,20734.4172,5912,3.6725,0.1498,85.5319,0,33693,0.9626,6075.8817,84444.8982,-0.052352222,-1
2032.6021,2082.5269,50.5428,60.2563,46.4386,5982.0415,9402,3.6991,0.2749,50.029,0,19443,0.3937,8295.9752,148587.5423,-0.002757478,-1
2643.1419,2389.636,169.3178,84.383,84.4102,42662.4996,3418,4.1823,0.0204,70.651,1,11219,0.8965,4761.0894,45851.9662,-0.019780658,-1
1560.7727,1525.8692,275.0497,76.288,212.874,2417.0943,4188,4.1609,0.4866,95.5448,1,44516,0.8566,8525.5516,111957.1618,-0.046915828,-1
3659.1418,2922.4005,29.2747,37.5585,160.4364,59721.3046,9120,0.0379,0.4903,28.8128,0,12956,0.4359,2731.9081,157087.1494,-0.032036115,-1
4053.974,3067.695,74.3663,61.6873,144.8591,48506.0717,4415,3.8856,0.3302,92.9408,1,11729,0.5486,6116.4741,98812.3329,-0.016085419,-1
3763.2768,2315.9921,151.6698,17.9736,321.651,49523.4352,1502,3.2209,0.1563,70.4971,0,35490,0.8616,5525.9682,82812.3935,-0.002718221,-1
1932.9723,2891.0779,283.0156,89.3381,65.7752,52530.3547,2501,2.2215,0.0604,72.7683,1,11487,0.8425,4013.8979,157825.0647,-0.039689046,-1
1364.0544,3312.2222,262.1169,39.572,198.7785,15228.6218,4752,1.9314,0.3545,64.11,1,12749,0.9376,4540.9552,128181.003,0.025043549410191157,1
1967.5158,366.2617,278.5278,91.6381,328.0133,39255.911,1169,0.381,0.4423,70.3615,0,10540,0.0733,2172.0047,103332.6162,-0.056160034,-1
2213.627,229.044,91.1132,83.1837,165.8521,21091.1071,9775,3.1098,0.8929,41.0566,1,35056,0.7474,8983.9342,96017.0962,-0.016700446,-1
1449.0181,382.441,186.6967,47.5595,333.1854,47297.9074,5936,4.3569,0.9226,69.8053,0,18661,0.4543,5196.3921,125160.456,-0.002936812,-1
2351.377,2059.9133,262.8506,54.9104,93.8566,41590.9221,2482,3.6726,0.7129,40.1019,0,36772,0.3553,3186.0856,113288.6873,0.010145368,1
4021.7167,2068.5079,104.7784,74.4063,378.7256,49023.9609,4152,2.0019,0.4178,28.15,1,42169,0.6599,2029.7525,50020.97,-0.018564204,-1
1260.7366,2682.832,9.3573,19.3534,115.3564,6857.4145,3789,2.0348,0.0618,94.6196,1,14602,0.9438,4576.7801,102508.1492,-0.035173404,-1
3544.8403,2790.3681,223.967,61.5735,48.6112,29875.0254,7270,1.7113,0.3244,20.1253,1,43887,0.4907,8540.8319,142844.8289,-0.02391606,-1
2791.0278,3417.597,18.6173,19.9068,246.6881,56901.3427,2855,3.5542,0.7465,61.0338,0,6435,0.1777,3353.8714,33797.6164,0.007897103,1
3236.3671,1085.9323,289.624,90.6661,247.2954,11234.0273,5057,4.434,0.4645,49.5325,1,15654,0.9347,8966.1683,55718.9028,-0.016469453,-1
69.6974,1475.7795,204.8267,73.1166,172.5337,40688.0051,6239,4.0876,0.6343,57.7649,0,42054,0.5029,3391.2433,29912.2069,-0.009196873,-1
2308.766,2486.0331,88.9699,41.4436,272.5337,30317.9337,3905,1.8717,0.4915,80.5055,1,35234,0.2615,581.2226,33772.7677,0.004435238,1
3896.9661,218.1228,286.9926,90.2595,154.7235,55011.0377,5386,4.4491,0.6133,3.0763,0,41324,0.886,1927.2166,83052.0024,-0.062214114,-1
3944.7494,2202.3997,39.2765,92.5528,294.9471,49227.8001,2089,4.3935,0.2188,61.876,0,12604,0.9691,1475.3871,44032.7264,-0.038897082,-1
1737.0973,663.1148,67.5504,88.0705,309.0416,17168.4701,1847,3.791,0.9739,41.8823,0,35583,0.0036,2448.8556,38804.0868,-0.014045598,-1
2391.6002,1486.3605,38.1284,43.0764,54.3507,54244.3472,8996,3.3309,0.668,34.0699,1,22893,0.1092,2455.399,126009.4411,0.000521339,1
4028.7784,3162.8926,202.5077,2.0088,142.3556,2363.7702,1622,1.9916,0.3675,93.1522,0,29079,0.5017,4258.2764,5934.3461,-0.048525045,-1
2923.2276,4156.8302,42.741,42.3217,243.7925,51894.1532,8444,3.9174,0.7282,88.8042,1,34500,0.6339,7670.9713,112024.2164,-0.003397912,-1
2207.3209,2099.0229,257.222,91.0575,146.9085,40629.7488,4349,0.1993,0.0892,9.7822,0,3903,0.1779,8267.2601,103855.4944,-0.043709546,-1
2690.433,533.5795,217.3231,9.4412,198.2422,17788.3243,8548,4.1421,0.912,12.15,0,4129,0.1805,6789.6321,133977.4076,-0.033230838,-1
2558.404,1944.6785,229.8774,74.531,122.67,6421.9831,5486,3.8567,0.5396,98.3077,1,26094,0.9494,8074.0574,93324.5013,-0.032176171,-1
680.4949,78.861,276.3855,49.4772,371.9514,58293.3484,4559,2.0151,0.6927,69.8472,1,14397,0.4656,8213.1338,80517.9533,-0.044998847,-1
2094.1887,1025.8251,283.1453,93.9385,42.3554,46269.9459,6452,0.8276,0.879,92.6066,0,37682,0.0248,2752.3798,155414.8522,-0.053634452,-1
3147.4202,804.1936,248.7409,0.2794,276.6927,13089.9169,2360,1.3032,0.6285,71.5171,0,12859,0.0532,4852.6354,136393.2677,-0.029420536,-1
2204.9441,606.2894,91.7416,90.2055,11.1026,26657.6144,2107,2.7191,0.076,17.1906,0,24528,0.4546,5092.9731,87064.6257,-0.017669679,-1
3994.1802,3476.619,166.9099,80.5236,330.8424,21383.9951,1973,2.1084,0.5619,91.1253,1,31986,0.9531,5567.7762,5021.3838,-0.036189178,-1
4103.7647,355.4201,103.7217,67.8422,313.4111,6281.61,7429,1.8803,0.2319,72.5125,1,14855,0.9088,6172.5017,23882.6133,-0.046478203,-1
2597.3638,2612.4366,3.3952,63.3685,85.7689,56609.1317,9749,2.0521,0.6398,16.5966,0,34744,0.4352,8443.9545,130666.5979,-0.020047231,-1
4000.1938,2049.0096,224.8003,65.2244,357.8081,29460.1197,3073,1.4518,0.5446,76.0245,0,15987,0.0418,1121.3433,68176.8857,-0.010826555,-1
1216.1447,2936.1324,13.8509,48.5284,153.1363,34415.7788,3367,3.2165,0.8069,99.6031,0,9565,0.4019,1814.7528,62259.8276,0.006268536,1
1346.3822,3743.9909,171.5407,34.5695,226.0204,16580.682,4036,0.1243,0.0837,21.7852,1,18180,0.3825,2088.2754,22578.3415,-0.001567368,-1
587.2245,2150.3654,68.9439,38.1018,327.2166,24508.5797,9937,1.6522,0.0152,33.8323,1,1145,0.1729,1207.7695,14401.5306,-0.009626856,-1
3305.6257,2549.1487,16.291,7.1408,323.9687,10061.1777,1338,3.6259,0.849,79.4929,1,15819,0.5584,5255.8501,58660.4827,-0.004154379,-1
2980.9872,2212.1737,163.4665,6.2169,342.838,23364.1991,3259,4.2831,0.6173,55.7363,1,44761,0.781,4964.659,16813.4421,-0.021463978,-1
1485.2062,460.8428,201.1301,59.1882,77.6825,47071.0212,6190,1.0626,0.7539,52.4878,1,4227,0.1344,7040.2254,14554.3174,-0.035019047,-1
3402.1528,3142.2264,151.5462,8.7044,159.7708,26043.0563,5738,1.4557,0.9604,15.5807,1,4028,0.4092,522.2454,116613.2023,-0.036992264,-1
3016.8127,23.9599,99.4924,45.4506,32.0615,35627.7835,1061,0.9406,0.3845,85.727,0,35328,0.8863,8043.3547,42114.3406,-0.049015463,-1
1575.4858,31.0076,23.8404,1.2266,54.7542,13833.9083,2271,0.9036,0.1106,72.9582,1,34175,0.496,8068.0818,163150.3505,-0.092689002,-1
2411.7848,2637.2236,36.4522,15.2648,33.3175,33622.5146,3349,4.4633,0.1632,46.9361,1,14493,0.847,6598.0796,153331.1247,-0.032173285,-1
214.1577,708.4673,251.5343,8.8116,32.177,49241.6643,4566,1.5463,0.4203,91.4725,0,15820,0.6115,3883.6311,13692.7546,-0.026351413,-1
858.3114,1698.0545,233.3221,55.7176,174.6483,20596.3768,5627,2.2868,0.1647,62.2635,0,12323,0.4887,1124.098,69496.6834,0.019991828,1
137.5955,1003.8899,115.6897,52.7599,270.7552,4142.7015,1108,0.1531,0.9585,57.841,0,7467,0.3287,8466.4653,71881.9666,-0.022129881,-1
3133.5731,2947.0189,133.2114,12.079,171.61,40876.5132,6495,2.8122,0.6833,1.6326,1,6074,0.8641,417.7185,161145.6902,0.004827342,1
1018.9176,2260.6472,43.9735,47.6696,88.2591,36395.7347,5176,4.7195,0.9988,30.9337,0,12486,0.1816,6000.6915,54206.538,-0.005069047,-1
4049.2273,2906.1104,208.4511,42.3338,327.0414,6520.09,3170,0.0053,0.4177,92.6379,1,26428,0.0455,6390.4981,86105.0087,-0.03780811,-1
3815.2494,1971.5608,89.4795,61.4219,110.0844,45411.2464,3397,2.4547,0.4167,19.6531,1,5582,0.6673,2078.6882,73596.5544,0.027233521630923685,1
2565.1854,261.3313,65.4485,30.5352,358.672,19562.7661,1998,4.3278,0.7691,45.7632,1,11204,0.9617,3815.5279,150705.535,-0.021062021,-1
3038.3957,493.7903,134.8032,77.7954,104.7963,52576.0774,7891,2.062,0.9403,78.4341,0,27960,0.5676,8217.5496,4614.4297,-0.019983573,-1
3634.7413,756.2832,16.0733,30.8294,292.9575,9323.6033,5165,2.1091,0.8428,51.3676,0,21169,0.0357,2518.448,58392.0424,-0.014640596,-1
3015.0025,879.9179,118.2555,42.7527,144.7228,45554.9187,7036,2.6597,0.6299,50.0362,1,3371,0.7601,337.5583,121935.8085,0.005639078,1
680.0651,3648.539,171.8856,90.0514,342.5579,54677.7555,1223,0.1548,0.5127,26.2024,1,26408,0.9363,2972.2134,26745.634,-0.016090212,-1
1252.8436,3242.7931,175.4884,22.7473,33.6708,57361.5422,6287,0.609,0.9998,16.5929,1,26964,0.474,4215.5541,74574.3963,-0.059632455,-1
3703.1607,1771.0092,287.13,82.4122,171.5243,32589.2038,1921,2.8457,0.0681,51.9223,0,4323,0.499,3128.3314,131921.7451,-0.005601844,-1
1651.2581,201.7553,249.4583,85.1831,102.4532,27044.9907,9037,1.8199,0.2212,95.2326,0,19919,0.5279,5662.4823,103504.564,-0.022277351,-1
696.4335,1017.1501,195.8774,24.747,101.5219,24795.5201,1058,0.4732,0.2644,61.5838,0,32293,0.5726,7793.3297,73593.9236,0.001784303,1
198.8533,4141.2703,83.6377,61.7421,71.4629,48073.3092,4240,0.2132,0.9186,63.8185,1,25715,0.631,3802.3102,134936.1332,-0.031081369,-1
2106.7916,1004.8244,267.9284,36.8244,6.7389,8134.0789,4047,0.782,0.792,40.1984,1,15429,0.1768,5134.6432,42681.2131,-0.028617988,-1
1119.0082,2449.2445,96.945,90.3291,202.2753,39713.2989,4383,1.3306,0.9106,66.3392,0,37179,0.9312,1953.1855,66821.7691,-0.03191102,-1
3798.4034,3241.2862,285.9263,3.8051,99.9271,31463.2318,7628,1.1991,0.343,13.0571,0,14233,0.0272,2424.7018,133960.1726,-0.025221834,-1
1979.5568,1671.3091,156.8738,34.1894,2.3794,56663.1833,9401,3.9009,0.9212,45.9654,0,1642,0.3857,4088.1682,68397.0145,-0.025208259,-1
299.6115,610.7021,127.7993,43.9276,274.5569,11868.9573,8614,2.7842,0.2867,17.1594,0,6475,0.733,3992.1029,155766.748,-0.026089296,-1
3259.4721,1488.3529,137.9694,12.5979,351.6091,47045.6058,3521,0.2025,0.9595,16.9473,0,18053,0.5388,5538.9122,321.4395,-0.019108586,-1
557.121,1429.9182,38.5343,15.5151,71.2937,33048.4417,1549,3.9607,0.1214,95.5252,0,34732,0.8279,1589.1939,122434.9521,-0.033234188,-1
559.7987,451.3053,257.0427,52.8277,108.9126,14911.7131,9129,1.5933,0.2314,13.4641,0,23394,0.8633,6563.4516,115212.8306,-0.021711677,-1
2483.677,2878.8427,96.919,53.1976,169.6701,7959.6316,2208,4.1316,0.4389,47.6644,0,13988,0.3264,7133.5204,143639.4572,-0.004807435,-1
1425.1023,929.5603,12.3603,98.5163,217.7139,48364.0152,2652,0.6972,0.5618,67.2985,1,20628,0.9014,8610.9153,3733.966,-0.036264915,-1
1870.8249,2924.6493,206.4795,42.6487,311.8534,17581.2856,3560,3.3048,0.7484,39.2084,0,35441,0.3469,763.8663,120518.112,0.020069594869593532,1
3766.1969,4049.6437,281.8479,90.7597,385.5593,18249.3008,2916,4.1794,0.4891,98.1091,1,43512,0.7365,6816.6134,74987.8812,-0.050783287,-1
1505.2099,467.0974,78.3436,47.8077,257.4896,40342.627,5271,3.2712,0.3241,86.7778,0,43401,0.4937,6598.3734,67652.9711,-0.024563877,-1
3571.1793,1609.3037,231.2832,2.9511,30.6648,15046.7576,7485,3.2279,0.3824,78.9207,0,13860,0.1944,6150.4514,151890.2896,-0.027657499,-1
1383.2216,771.1402,215.4341,81.4874,17.5421,38831.7927,7369,1.9787,0.971,70.7596,1,14700,0.7512,3339.4062,1084.212,-0.036538844,-1
617.231,3589.5464,135.7749,34.4202,280.0927,43835.4494,8680,0.2177,0.3111,24.6672,1,38509,0.0521,1235.8122,23495.539,-0.034225586,-1
798.6799,3068.8367,24.1145,99.5582,84.1759,31948.8271,1400,4.3506,0.0769,27.7738,1,10326,0.125,3231.9113,17427.7016,-0.055620641,-1
26.6722,3678.8005,48.3189,23.078,342.6545,42866.9059,9193,2.5621,0.9778,52.8036,0,32435,0.3282,235.6931,70226.4084,-0.038437866,-1
1856.851,142.0618,82.3174,5.9993,160.5856,46460.4769,5649,3.9025,0.0335,81.2784,1,31038,0.0652,6124.2576,78400.3026,-0.029583676,-1
3366.3145,1804.265,252.2951,48.6143,377.4607,43326.4169,2125,2.9146,0.7348,61.448,0,34154,0.8079,7828.6272,31562.5258,-0.033410554,-1
2613.4646,3982.9587,185.9117,44.6878,89.7349,54615.5941,1775,0.0788,0.5206,29.803,1,17255,0.5361,3864.3217,78619.7519,-0.008844462,-1
1372.8164,904.9676,253.3145,99.6433,224.776,36870.7831,6550,4.649,0.1892,82.4187,1,5832,0.3567,544.6886,80162.3075,-0.023436622,-1
77.5683,3800.6696,252.2851,9.4989,25.0478,56912.4768,7454,3.2699,0.4981,16.9952,0,14478,0.0788,4502.4356,125146.3013,-0.066092469,-1
2808.0656,3866.5552,275.1114,61.5415,241.8176,52135.7007,3576,0.7965,0.5623,28.5237,0,4695,0.8079,8881.5839,156904.5637,-0.031684784,-1
2950.1925,2333.9272,251.4995,38.1265,349.0656,59588.1589,3947,1.7676,0.4664,50.4461,1,7343,0.6057,1217.925,122595.9594,-0.001128602,-1
704.3816,3726.8338,269.7205,39.174,5.7667,57924.1815,8494,4.6245,0.0164,91.7807,0,4302,0.8127,6915.9207,77370.054,-0.101137996,-1
169.7431,1270.8094,183.029,30.7673,303.6048,29107.9714,5008,4.1362,0.5194,32.9554,1,6108,0.0145,6540.989,36145.8056,-0.019273085,-1
1267.1847,657.5255,16.8709,61.3699,165.9204,52971.0993,3668,0.0834,0.8606,20.2449,0,17482,0.9591,6772.8899,19250.7517,-0.026943211,-1
1673.163,2839.9886,5.4109,96.4209,374.9775,50281.658,7929,2.6872,0.5542,70.6162,1,30270,0.1664,6241.9992,130799.4944,-0.005162724,-1
1331.7482,402.3933,23.767,92.9015,244.8997,36391.4065,2749,0.6996,0.7455,90.363,1,15598,0.2546,2119.8676,61656.7365,0.005131831,1
538.6387,2195.4831,227.1787,2.9774,14.3975,19137.6635,2298,2.7597,0.0821,78.5419,0,5152,0.8135,788.7651,127811.3677,-0.02959814,-1
1079.5851,2390.5199,288.4708,50.404,244.7287,2428.0151,3791,2.8481,0.0789,45.8525,1,25778,0.4132,5142.9771,47066.561,-0.00309109,-1
465.1444,662.8091,281.7346,70.3603,112.7955,51834.5513,9999,0.2506,0.6182,50.3646,0,17268,0.9871,694.0945,127397.895,-0.014891767,-1
3568.5255,3474.8098,80.169,35.7738,228.1066,46694.0311,7616,3.9197,0.0151,73.7958,1,24636,0.3396,1233.6048,158699.3754,-0.002132075,-1
3818.9756,1176.1046,103.8201,23.9736,344.8726,45569.91,9526,1.5898,0.7901,38.7019,0,32657,0.1935,3385.8377,3588.5848,0.006046849,1
2503.1575,2440.1233,52.638,12.7067,94.5372,11901.0262,7041,4.4721,0.1636,74.2508,1,19620,0.6514,3426.1464,2709.3671,-0.013166536,-1
